movieID	location1	location2	location3	location4
440	USA	California	Burbank	Stage 11, Warner Brothers Burbank Studios - 4000 Warner Boulevard
440	USA	California	Burbank	Stage 12, Warner Brothers Burbank Studios - 4000 Warner Boulevard
440	USA	California	Burbank	Stage 18, Warner Brothers Burbank Studios - 4000 Warner Boulevard
440	USA	California	Burbank	Stage 22, Warner Brothers Burbank Studios - 4000 Warner Boulevard
440	USA	California	Burbank	Stage 25, Warner Brothers Burbank Studios - 4000 Warner Boulevard
440	USA	California	Claremont	Mabel Shaw Bridges Music Auditorium, Pomona College - 333 N. College Way
440	USA	California	Los Angeles	Biltmore Hotel - 506 S. Grand Avenue, Downtown
440	USA	District of Columbia	Washington	
440	USA	Maryland	Baltimore	Oriole Park at Camden Yards - 333 W. Camden Street
440	USA	Maryland	Bethesda	
440	USA	Virginia	Richmond	
441	USA	Texas		
441	USA	Texas	Austin	
441	USA	Texas	Austin	Bedichek Middle School - 6800 Bill Hughes Road
441	USA	Texas	Austin	Top Notch Restaurant - 7525 Burnet Road
441	USA	Texas	Austin	West Enfield Park
441	USA	Texas	Georgetown	
441	USA	Texas	Seguin	
442	USA	California	Burbank	Stage 15, Warner Brothers Burbank Studios - 4000 Warner Boulevard
442	USA	California	Burbank	Stage 16, Warner Brothers Burbank Studios - 4000 Warner Boulevard
442	USA	California	El Segundo	Hughes Aircraft - 909 N. Sepulveda Boulevard
442	USA	California	Irvine	Fleur Daniels Chemical Company
442	USA	California	Irvine	Park Place Office Campus - 3345 Michelson Drive
442	USA	California	Los Angeles	105 Freeway
442	USA	California	Los Angeles	2nd Street Tunnel, Downtown
442	USA	California	Los Angeles	Hollywood Sign, Hollywood
442	USA	California	Los Angeles	Los Angeles Convention Center - 1201 S. Figueroa Street, Downtown
442	USA	California	Pasadena	
442	USA	California	San Diego	America Plaza Trolley Station - 600 West Broadway
442	USA	California	San Diego	San Diego Convention Center
442	USA	California	San Diego	The Pyramid - 7310 Miramar Rd.
442	USA	California	Thousand Oaks	Baxter Pharmaceutical - 1 Baxter Way
442	USA	California	West Hollywood	Pacific Design Center - 8687 Melrose Avenue
442	USA	California	Westlake Village	
442	USA	Kentucky	Louisville	
443	Costa Rica			
443	Fiji			
443	France			
443	Indonesia	Bali		
443	Indonesia	Java		
443	USA	Alaska		
444	USA	Oregon	Bend	
444	USA	Oregon	Kimberly	John Day Fossil Beds National Monument - 32651 Hwy 19
444	USA	Oregon	Portland	
444	USA	Oregon	Sisters	
445	USA	California	Los Angeles	
445	USA	California	San Diego	
446				
447	USA	California	Los Angeles	
447	USA	Oregon	Portland	
448	China	Shanghai		
449				
450	USA	Illinois	Champaign-Urbana	University of Illinois
450	USA	Illinois	Chicago	
450	USA	Illinois	Chicago	Lincoln Hall, Northwestern University Law School
450	USA	Illinois	Chicago	University of Illinois at Chicago, Near West Side
450	USA	Indiana	Gary	
450	USA	Massachusetts	Boston	Boston Athenaeum - 10½ Beacon Street
450	USA	Massachusetts	Cambridge	Harvard University
450	USA	Minnesota		
450	USA	Minnesota	Minneapolis	University of Minnesota
451	USA	Texas	Austin	
451	USA	Texas	Blanco	
451	USA	Texas	Llano	
451	USA	Texas	Marfa	
451	USA	Texas	Monahans	
451	USA	Texas	Pecos	
451	USA	Texas	San Marcos	
451	USA	Texas	Temple	
451	USA	Texas	Wimberley	
452	Ireland			
452	Ireland	County Dublin	Kiliney	
452	Ireland	County Kilkenny		
452	Ireland	County Kilkenny	Inistioge	
452	Ireland	County Wicklow	Lackan	
452	Ireland	County Wicklow	Valleymount	Ballyknockan
453				
454	Cayman Islands			
454	Cayman Islands	Grand Cayman		
454	Cayman Islands	Grand Cayman	George Town	
454	Cayman Islands	Grand Cayman	Holiday Inn	Rumheads
454	Cayman Islands	Grand Cayman	Seven Mile Beach	
454	Cayman Islands	Grand Cayman	Seven Mile Beach	Great House
454	Cayman Islands	Grand Cayman	Seven Mile Beach	Hyatt Regency Grand Cayman Resort and Villas, West Bay Road
454	Cayman Islands	Grand Cayman	Seven Mile Beach	West Bay Road
454	USA	Arkansas	Marion	
454	USA	Arkansas	West Memphis	
454	USA	Arkansas	West Memphis	Southland Greyhound Park - 1550 North Ingram Boulevard
454	USA	District of Columbia	Washington	
454	USA	District of Columbia	Washington	Hotel Washington - 515 15th Street
454	USA	District of Columbia	Washington	Lincoln Memorial Reflecting Pool, National Mall
454	USA	District of Columbia	Washington	Lincoln Memorial, National Mall
454	USA	District of Columbia	Washington	National Mall
454	USA	District of Columbia	Washington	Washington Monument - 15th Street & Constitution Avenue NW, National Mall
454	USA	Massachusetts	Boston	
454	USA	Massachusetts	Boston	Copley Plaza Hotel - 138 St. James Avenue
454	USA	Massachusetts	Boston	Copley Square
454	USA	Massachusetts	Boston	South Boston
454	USA	Massachusetts	Boston	The Abbey, South Boston
454	USA	Massachusetts	Cambridge	
454	USA	Massachusetts	Cambridge	Cambridge Square
454	USA	Massachusetts	Cambridge	East Cambridge
454	USA	Massachusetts	Cambridge	Harvard University
454	USA	Tennessee	Memphis	
454	USA	Tennessee	Memphis	125 Front Street, Downtown
454	USA	Tennessee	Memphis	Cotton Exchange Building - 65 Union Avenue
454	USA	Tennessee	Memphis	Elmwood Cemetery
454	USA	Tennessee	Memphis	Mississippi River Museum - 125 N. Front Street
454	USA	Tennessee	Memphis	Mud Island
454	USA	Tennessee	Memphis	Mud Island Footbridge, Mud Island
454	USA	Tennessee	Memphis	Mud Island Monorail, Mud Island
454	USA	Tennessee	Memphis	Peabody Hotel - 149 Union Avenue
454	USA	Tennessee	Memphis	Union Planters Bank Headquarters Building - 100 N. Main Street
454	USA	Washington	Mount Baker	
455	Mexico	Distrito Federal	Mexico City	
455	USA	Oregon	Astoria	
455	USA	Oregon	Cannon Beach	
455	USA	Oregon	Portland	
455	USA	Oregon	Portland	Burnside Skatepark
456	USA	New York	New York City	
456	USA	New York	New York City	Brooklyn
457	USA	Illinois	Chester	
457	USA	Illinois	Chicago	
457	USA	Illinois	Chicago	11219 S St Lawrence Ave
457	USA	Illinois	Chicago	203 N. LaSalle Street Building, Downtown
457	USA	Illinois	Chicago	Chicago Hilton & Towers - 720 S. Michigan Avenue, Downtown
457	USA	Illinois	Chicago	City Hall - 121 N. LaSalle Street, The Loop, Downtown
457	USA	Illinois	Chicago	Cook County Hospital - 1835 W. Harrison Street, Near West Side
457	USA	Illinois	Chicago	Cook County Jail, South Lawndale
457	USA	Illinois	Chicago	Dearborn Street, The Loop, Downtown
457	USA	Illinois	Chicago	Four Seasons Hotel - 120 E. Delaware Pl., Near North Side
457	USA	Illinois	Chicago	Merrill C. Meigs Field, Near South Side
457	USA	Illinois	Chicago	Pullman
457	USA	Illinois	Chicago	Richard J. Daley Memorial Plaza, The Loop, Downtown
457	USA	Illinois	Chicago	University of Chicago, Hyde Park
457	USA	Illinois	Chicago	Wacker Drive & Wells Street, Downtown
457	USA	North Carolina		
457	USA	North Carolina	Blue Ridge Mountains	Blue Ridge Parkway
457	USA	North Carolina	Bryson City	
457	USA	North Carolina	Dillsboro	
457	USA	North Carolina	Dillsboro	Great Smoky Mountains Railroad
457	USA	North Carolina	Sylva	
457	USA	North Carolina	Tapoco	Cheoah Dam
458	USA	Arizona	Tucson	Old Tucson - 201 S. Kinney Road
458	USA	California	Culver City	Sony Pictures Studios - 10202 W. Washington Blvd.
458	USA	Utah	Moab	
458	USA	Utah	Moab	Professor Valley
458	USA	Utah	Monticello	
459	Jamaica			
459	Puerto Rico	Aguadilla		
459	Puerto Rico	Cabo Rojo		
459	Puerto Rico	Isabela		
459	Puerto Rico	Old San Juan		
459	Puerto Rico	Old San Juan	Sheraton Hotel	
459	Puerto Rico	Old San Juan	The Normandie Hotel	
459	Puerto Rico	San Juan	Hilton Caribe Hotel	
459	Puerto Rico	San Sebastian		
459	USA	Hawaii		
460	USA	California	San Francisco	
460	USA	California	San Francisco	Candlestick Park - 602 Jamestown Avenue
461	USA	Illinois	Chicago	
461	USA	Illinois	Chicago	Buck Town, Lincoln Square
461	USA	Illinois	Chicago	Wicker Park, West Town
462	South Africa			
463	Canada	Ontario	Toronto	
463	Canada	Ontario	Toronto	Old City Hall
463	USA	Illinois	Chicago	
464	USA	Alabama	Mobile	
464	USA	Louisiana	Baton Rouge	
464	USA	Louisiana	New Orleans	
464	USA	Louisiana	New Orleans	2100 Chartres St
464	USA	Louisiana	New Orleans	French Quarter
465	Thailand			
465	Thailand	Bangkok		
465	USA	California	Los Angeles	
465	Vietnam			
466	USA	California	Los Angeles	Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City
466	USA	California	Rancho Palos Verdes	
466	USA	California	San Joaquin River at Stockton	
467				
468	UK	England	Buckinghamshire	Pinewood Studios, Iver Heath
468	UK	Wales	Powys	Gyrn Moelfre
468	UK	Wales	Powys	Llanrhaeadr-ym-Mochnant
469	Denmark	Sjælland	Glostrup	
469	Denmark	Sjælland	Lyngby	Det Danske Filmstudie
469	Portugal			
469	Portugal	Alentejo		
469	Portugal	Lisbon		
470				
471	USA	Illinois	Chicago	
471	USA	North Carolina	Wilmington	
472				
473	USA	Arizona	Yuma	
473	USA	California	Imperial County	
473	USA	California	Los Angeles	
473	USA	Oklahoma	Fort Sill	
474	USA	California	Los Angeles	
474	USA	California	Los Angeles	Biltmore Hotel - 506 S. Grand Avenue, Downtown
474	USA	California	Los Angeles	Westin Bonaventure Hotel & Suites - 404 S. Figueroa Street, Downtown
474	USA	Colorado	Denver	Civic Center Park
474	USA	District of Columbia	Washington	
474	USA	Maryland	Calvert County	Calvert Beach
474	USA	Michigan	Holly	
475	Ireland	County Dublin	Dublin	
475	Ireland	County Dublin	Dublin	Kilmainham Jail
475	Ireland	County Wicklow	Bray	Ardmore Studios - Herbert Road
475	UK	England	London	
475	UK	England	Merseyside	Liverpool
476	USA	North Carolina	Kure Beach	
476	USA	North Carolina	Rocky Mount	
476	USA	North Carolina	Southport	
476	USA	North Carolina	Surf City	
476	USA	North Carolina	Swansboro	
476	USA	North Carolina	Wilmington	
477	Mexico			
477	UK	England	London	
477	USA	California	Downey	Rockwell Defense Plant - Bellflower & Imperial Highway
477	USA	California	Los Angeles	
477	USA	California	Los Angeles	Ambassador Hotel - 3400 Wilshire Boulevard
477	USA	California	Los Angeles	Ballroom, Park Plaza Hotel - 607 S. Park View Street
477	USA	California	Los Angeles	Hollywood
477	USA	California	Los Angeles	Hollywood Palace Theater - 1735 N. Vine Street, Hollywood
477	USA	California	Los Angeles	Orpheum Theater - 842 S. Broadway, Downtown
477	USA	California	Los Angeles	Park Plaza Hotel - 607 S. Park View Street
477	USA	California	Los Angeles	Quality Coffee Shop - 1238 West 7th Street
477	USA	California	San Francisco	
477	USA	California	View Park	
477	USA	Illinois	Chicago	
477	USA	Missouri	St. Louis	
477	USA	New York	New York City	
477	USA	Tennessee	Nutbush	
477	USA	Texas	El Paso	
478				
479	USA	California	Los Angeles	
479	USA	Illinois	Chicago	
480	Costa Rica			
480	Dominican Republic	Chavon River		
480	Dominican Republic	San Pedro de Macoris		
480	USA	California	Burbank	Stage 16, Warner Brothers Burbank Studios - 4000 Warner Boulevard
480	USA	California	Cantil	Red Rock Canyon State Park - Highway 14
480	USA	California	Los Angeles	Griffith Park Observatory, Griffith Park - 4730 Crystal Springs Drive
480	USA	California	Mojave Desert	Tehachapi Pass
480	USA	California	Universal City	Stage 12, Universal Studios - 100 Universal City Plaza
480	USA	California	Universal City	Stage 27, Universal Studios - 100 Universal City Plaza
480	USA	California	Universal City	Stage 28, Universal Studios - 100 Universal City Plaza
481	USA	California		
481	USA	California	Amboy	87520 US Highway 66
481	USA	California	Darwin	
481	USA	California	Lone Pine	Alabama Hills
481	USA	California	Los Angeles	
481	USA	California	Los Angeles	Commercial & Savings Bank
481	USA	California	Ludlow	
481	USA	California	Ludlow	Ludlow Cafe - Old Route 66
481	USA	California	Mojave Desert	
481	USA	California	Mojave Desert	Amboy
481	USA	California	Rosemead	
481	USA	California	Rosemead	Bahooka Family Restaurant
481	USA	California	Sierra Nevada Mountains	
481	USA	Georgia	Atlanta	
481	USA	Georgia	Atlanta	Castleberry Hill
481	USA	Georgia	Atlanta	Martin Luther King Drive
481	USA	Georgia	Atlanta	Murrays Mill - 1200 Foster Street
481	USA	Georgia	Covington	
481	USA	Illinois	Chicago	
481	USA	Illinois	Chicago	Near West Side
481	USA	Illinois	Chicago	Penn Central Freight Yards, Near West Side
482	France	Paris		
482	USA	California	Long Beach	
482	USA	California	Los Angeles	
482	USA	California	Los Angeles	Downtown
482	USA	California	Palos Verdes Peninsula	
482	USA	California	West Hollywood	
482	USA	California	West Hollywood	Mondrian Hotel - 8440 Sunset Blvd.
483	USA	Illinois	Alton	
483	USA	Missouri	St. Louis	
484	USA	Virginia	Tazewell County	
484	USA	West Virginia	Hinton	
484	USA	West Virginia	New River Gorge National River	Sandstone Falls
485	USA	California	Culver City	Sony Pictures Studios - 10202 W. Washington Blvd.
485	USA	California	Long Beach	
485	USA	California	Long Beach	Hyatt Regency Hotel - 200 South Pine Avenue
485	USA	California	Long Beach	Queen Mary Dome - 1126 Queens Highway
485	USA	California	Los Angeles	
485	USA	California	Los Angeles	1100 block of Angelina Street, Downtown
485	USA	California	Los Angeles	1st Street Bridge
485	USA	California	Los Angeles	1st Street Viaduct
485	USA	California	Los Angeles	Angelina Street, Downtown
485	USA	California	Los Angeles	Downtown
485	USA	California	Los Angeles	Orpheum Theater - 842 S. Broadway, Downtown
485	USA	California	Los Angeles	Studio City
485	USA	California	Malibu	
485	USA	California	Malibu	28824 Cliffside Dr.
485	USA	California	Malibu	Malibu Colony Plaza - 23841 West Malibu Road
485	USA	California	San Diego	
485	USA	New York		
485	USA	New York	New York City	
485	USA	New York	New York City	Manhattan
485	USA	New York	New York City	RKO Twin Theatre, Times Square, Manhattan
485	USA	New York	New York City	Times Square, Manhattan
486	Canada	Ontario	Toronto	
486	USA	New York	New York City	
487	Australia			
487	USA	Arizona		
487	USA	Arizona	Tucson	Old Tucson - 201 S. Kinney Road
487	USA	Colorado		
487	USA	Colorado	Canon City	Buckskin Joe Frontier Town & Railway - 1193 Fremont County Road 3A
487	USA	New Mexico		
487	USA	New Mexico	Carson National Forest	
487	USA	New Mexico	Los Alamos	Santa Fe National Forest, near
487	USA	New Mexico	Santa Fe	Bonanza Creek Ranch - 15 Bonanza Creek Lane
487	USA	Utah	Moab	Fisher Towers
487	USA	Utah	Monument Valley	
488	Canada	Ontario	Toronto	
488	China	Great Wall of China		
488	France	Paris		
488	Hungary	Budapest		
489	USA	California	Albany	
489	USA	California	Berkeley	
489	USA	California	Berkeley	University of California
489	USA	California	Oakland	
490	USA	Massachusetts	Amherst	
490	USA	Massachusetts	Boston	School Street
490	USA	Massachusetts	Holyoke	
490	USA	Massachusetts	Northampton	
490	USA	Massachusetts	Northampton	Smith College - 7 College Lane
491	Canada	British Columbia		
491	Canada	Nova Scotia		
491	Canada	Nova Scotia	Chester Bay	
491	USA	Maine		
491	USA	Maine	Bath	
491	USA	Maine	Brunswick	
491	USA	Maine	Brunswick	Bowdoin College
491	USA	Maine	Camden	
491	USA	Maine	Deer Isle	
491	USA	Maine	Portland	
491	USA	Maine	Pownal	
491	USA	Maine	Pownal	Bradbury Mountain
491	USA	Maine	Rockland	
491	USA	Maine	Rockport	
491	USA	Maine	Rockport	Lincolnville General Store
492	USA	New York	New York City	21 Club - 21 West 52nd Street, Manhattan
492	USA	New York	New York City	Bryant Park, Manhattan
492	USA	New York	New York City	Central Park West, Manhattan
492	USA	New York	New York City	Chelsea Hotel - 222 West 23rd Street, Chelsea, Manhattan
492	USA	New York	New York City	Chelsea, Manhattan
492	USA	New York	New York City	East Village, Manhattan
492	USA	New York	New York City	Gramercy Park, Manhattan
492	USA	New York	New York City	HarperCollins Publishers - 10 W 53rd Street
492	USA	New York	New York City	Hotel 17, 225 East 17th Street, East Village, Manhattan
492	USA	New York	New York City	Lincoln Center
492	USA	New York	New York City	Madison Square Garden, 7th Avenue, Chelsea, Manhattan
492	USA	New York	New York City	Midtown, Manhattan
492	USA	New York	New York City	National Arts Club - 15 Gramercy Park South, Gramercy Park, Manhattan
492	USA	New York	New York City	Upper East Side, Manhattan
492	USA	New York	New York City	West Side, Manhattan
493	USA	California	Los Angeles	
493	USA	California	Los Angeles	7th Ave and Montclair St.
493	USA	California	Los Angeles	Compton Avenue, Watts
493	USA	California	Los Angeles	Crenshaw
493	USA	California	Los Angeles	Grape Street, Watts
493	USA	California	Los Angeles	Jordan Downs Housing Project - Alameda Street at 103rd Street, Watts
493	USA	California	Los Angeles	South Central Los Angeles
494	Puerto Rico	San Juan		
494	USA	Alabama	Mobile	
494	USA	California	Burbank	Stage 15, Warner Brothers Burbank Studios - 4000 Warner Boulevard
494	USA	California	Burbank	Stage 16, Warner Brothers Burbank Studios - 4000 Warner Boulevard
494	USA	California	Burbank	Stage 20, Warner Brothers Burbank Studios - 4000 Warner Boulevard
494	USA	California	Chino	Chino Airport
494	USA	California	Mojave	
